recipe_id	app	surface	viewport	color	theme	initial_state	historical_command	steps	current_argv	expected_txt	expected_ansi	expected_cursor	expected_html	expected_png	current_artifact_dir	provenance_path	trace_path	owner	replay_policy
jackin_manager_menu_go_120x40	jackin	manager	120x40	truecolor	junie	manager_menu_go	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_go_120x40.txt	baseline/before/jackin_manager_menu_go_120x40.ansi	baseline/before/jackin_manager_menu_go_120x40.cursor	baseline/before/jackin_manager_menu_go_120x40.html	baseline/before/jackin_manager_menu_go_120x40.png	parity/replays/jackin_manager_menu_go_120x40	parity/replays/jackin_manager_menu_go_120x40/provenance.json	parity/replays/jackin_manager_menu_go_120x40/trace.json	apps/jackin-preview	required
jackin_manager_menu_help_120x40	jackin	manager	120x40	truecolor	junie	manager_menu_help	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_help_120x40.txt	baseline/before/jackin_manager_menu_help_120x40.ansi	baseline/before/jackin_manager_menu_help_120x40.cursor	baseline/before/jackin_manager_menu_help_120x40.html	baseline/before/jackin_manager_menu_help_120x40.png	parity/replays/jackin_manager_menu_help_120x40	parity/replays/jackin_manager_menu_help_120x40/provenance.json	parity/replays/jackin_manager_menu_help_120x40/trace.json	apps/jackin-preview	required
jackin_manager_menu_lockup_120x40	jackin	manager	120x40	truecolor	junie	manager_menu_lockup	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_lockup_120x40.txt	baseline/before/jackin_manager_menu_lockup_120x40.ansi	baseline/before/jackin_manager_menu_lockup_120x40.cursor	baseline/before/jackin_manager_menu_lockup_120x40.html	baseline/before/jackin_manager_menu_lockup_120x40.png	parity/replays/jackin_manager_menu_lockup_120x40	parity/replays/jackin_manager_menu_lockup_120x40/provenance.json	parity/replays/jackin_manager_menu_lockup_120x40/trace.json	apps/jackin-preview	required
jackin_manager_menu_item_moved_120x40	jackin	manager	120x40	truecolor	junie	manager_menu_item_moved	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_item_moved_120x40.txt	baseline/before/jackin_manager_menu_item_moved_120x40.ansi	baseline/before/jackin_manager_menu_item_moved_120x40.cursor	baseline/before/jackin_manager_menu_item_moved_120x40.html	baseline/before/jackin_manager_menu_item_moved_120x40.png	parity/replays/jackin_manager_menu_item_moved_120x40	parity/replays/jackin_manager_menu_item_moved_120x40/provenance.json	parity/replays/jackin_manager_menu_item_moved_120x40/trace.json	apps/jackin-preview	required
jackin_manager_menu_go_mouse_120x40	jackin	manager	120x40	truecolor	junie	manager_menu_go_mouse	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go")	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_go_mouse_120x40.txt	baseline/before/jackin_manager_menu_go_mouse_120x40.ansi	baseline/before/jackin_manager_menu_go_mouse_120x40.cursor	baseline/before/jackin_manager_menu_go_mouse_120x40.html	baseline/before/jackin_manager_menu_go_mouse_120x40.png	parity/replays/jackin_manager_menu_go_mouse_120x40	parity/replays/jackin_manager_menu_go_mouse_120x40/provenance.json	parity/replays/jackin_manager_menu_go_mouse_120x40/trace.json	apps/jackin-preview	required
jackin_prelude_step1_120x40	jackin	prelude	120x40	truecolor	junie	prelude_step1	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_prelude_step1_120x40.txt	baseline/before/jackin_prelude_step1_120x40.ansi	baseline/before/jackin_prelude_step1_120x40.cursor	baseline/before/jackin_prelude_step1_120x40.html	baseline/before/jackin_prelude_step1_120x40.png	parity/replays/jackin_prelude_step1_120x40	parity/replays/jackin_prelude_step1_120x40/provenance.json	parity/replays/jackin_prelude_step1_120x40/trace.json	apps/jackin-preview	required
jackin_prelude_browser_up_120x40	jackin	prelude	120x40	truecolor	junie	prelude_browser_up	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_prelude_browser_up_120x40.txt	baseline/before/jackin_prelude_browser_up_120x40.ansi	baseline/before/jackin_prelude_browser_up_120x40.cursor	baseline/before/jackin_prelude_browser_up_120x40.html	baseline/before/jackin_prelude_browser_up_120x40.png	parity/replays/jackin_prelude_browser_up_120x40	parity/replays/jackin_prelude_browser_up_120x40/provenance.json	parity/replays/jackin_prelude_browser_up_120x40/trace.json	apps/jackin-preview	required
jackin_prelude_step2_120x40	jackin	prelude	120x40	truecolor	junie	prelude_step2	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace) · keys(Down Down Space)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_prelude_step2_120x40.txt	baseline/before/jackin_prelude_step2_120x40.ansi	baseline/before/jackin_prelude_step2_120x40.cursor	baseline/before/jackin_prelude_step2_120x40.html	baseline/before/jackin_prelude_step2_120x40.png	parity/replays/jackin_prelude_step2_120x40	parity/replays/jackin_prelude_step2_120x40/provenance.json	parity/replays/jackin_prelude_step2_120x40/trace.json	apps/jackin-preview	required
jackin_prelude_step4_120x40	jackin	prelude	120x40	truecolor	junie	prelude_step4	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace) · keys(Down Down Space) · keys(Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_prelude_step4_120x40.txt	baseline/before/jackin_prelude_step4_120x40.ansi	baseline/before/jackin_prelude_step4_120x40.cursor	baseline/before/jackin_prelude_step4_120x40.html	baseline/before/jackin_prelude_step4_120x40.png	parity/replays/jackin_prelude_step4_120x40	parity/replays/jackin_prelude_step4_120x40/provenance.json	parity/replays/jackin_prelude_step4_120x40/trace.json	apps/jackin-preview	required
jackin_prelude_step5_120x40	jackin	prelude	120x40	truecolor	junie	prelude_step5	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace) · keys(Down Down Space) · keys(Enter) · keys(Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_prelude_step5_120x40.txt	baseline/before/jackin_prelude_step5_120x40.ansi	baseline/before/jackin_prelude_step5_120x40.cursor	baseline/before/jackin_prelude_step5_120x40.html	baseline/before/jackin_prelude_step5_120x40.png	parity/replays/jackin_prelude_step5_120x40	parity/replays/jackin_prelude_step5_120x40/provenance.json	parity/replays/jackin_prelude_step5_120x40/trace.json	apps/jackin-preview	required
jackin_editor_new_workspace_120x40	jackin	editor	120x40	truecolor	junie	editor_new_workspace	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace) · keys(Down Down Space) · keys(Enter) · keys(Enter) · keys(Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_new_workspace_120x40.txt	baseline/before/jackin_editor_new_workspace_120x40.ansi	baseline/before/jackin_editor_new_workspace_120x40.cursor	baseline/before/jackin_editor_new_workspace_120x40.html	baseline/before/jackin_editor_new_workspace_120x40.png	parity/replays/jackin_editor_new_workspace_120x40	parity/replays/jackin_editor_new_workspace_120x40/provenance.json	parity/replays/jackin_editor_new_workspace_120x40/trace.json	apps/jackin-preview	required
jackin_editor_create_dialog_120x40	jackin	editor	120x40	truecolor	junie	editor_create_dialog	jackin-preview --scenario returning --motion paused --frame 0	keys(Down) · keys(Right) · keys(Down Tab) · keys(Escape) · mouse(move 8,8) · (on "infra-control-plane") · mouse(click 8,8) · (on "infra-control-plane") · keys(Home Down Enter) · keys(Down) · keys(Escape) · keys(?) · keys(Escape) · keys(F10) · keys(Right) · keys(Right) · keys(Right) · keys(Down Down) · keys(Escape) · mouse(click 21,1) · (on "Go") · keys(Escape) · keys(End Enter) · keys(BSpace) · keys(Down Down Space) · keys(Enter) · keys(Enter) · keys(Enter) · keys(C-s)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_create_dialog_120x40.txt	baseline/before/jackin_editor_create_dialog_120x40.ansi	baseline/before/jackin_editor_create_dialog_120x40.cursor	baseline/before/jackin_editor_create_dialog_120x40.html	baseline/before/jackin_editor_create_dialog_120x40.png	parity/replays/jackin_editor_create_dialog_120x40	parity/replays/jackin_editor_create_dialog_120x40/provenance.json	parity/replays/jackin_editor_create_dialog_120x40/trace.json	apps/jackin-preview	required
jackin_editor_general_120x40	jackin	editor	120x40	truecolor	junie	editor_general	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_general_120x40.txt	baseline/before/jackin_editor_general_120x40.ansi	baseline/before/jackin_editor_general_120x40.cursor	baseline/before/jackin_editor_general_120x40.html	baseline/before/jackin_editor_general_120x40.png	parity/replays/jackin_editor_general_120x40	parity/replays/jackin_editor_general_120x40/provenance.json	parity/replays/jackin_editor_general_120x40/trace.json	apps/jackin-preview	required
jackin_editor_mounts_120x40	jackin	editor	120x40	truecolor	junie	editor_mounts	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e) · keys(2)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_mounts_120x40.txt	baseline/before/jackin_editor_mounts_120x40.ansi	baseline/before/jackin_editor_mounts_120x40.cursor	baseline/before/jackin_editor_mounts_120x40.html	baseline/before/jackin_editor_mounts_120x40.png	parity/replays/jackin_editor_mounts_120x40	parity/replays/jackin_editor_mounts_120x40/provenance.json	parity/replays/jackin_editor_mounts_120x40/trace.json	apps/jackin-preview	required
jackin_editor_mounts_focused_120x40	jackin	editor	120x40	truecolor	junie	editor_mounts_focused	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e) · keys(2) · keys(Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_mounts_focused_120x40.txt	baseline/before/jackin_editor_mounts_focused_120x40.ansi	baseline/before/jackin_editor_mounts_focused_120x40.cursor	baseline/before/jackin_editor_mounts_focused_120x40.html	baseline/before/jackin_editor_mounts_focused_120x40.png	parity/replays/jackin_editor_mounts_focused_120x40	parity/replays/jackin_editor_mounts_focused_120x40/provenance.json	parity/replays/jackin_editor_mounts_focused_120x40/trace.json	apps/jackin-preview	required
jackin_editor_mounts_readonly_toggled_120x40	jackin	editor	120x40	truecolor	junie	editor_mounts_readonly_toggled	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e) · keys(2) · keys(Enter) · keys(r)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_mounts_readonly_toggled_120x40.txt	baseline/before/jackin_editor_mounts_readonly_toggled_120x40.ansi	baseline/before/jackin_editor_mounts_readonly_toggled_120x40.cursor	baseline/before/jackin_editor_mounts_readonly_toggled_120x40.html	baseline/before/jackin_editor_mounts_readonly_toggled_120x40.png	parity/replays/jackin_editor_mounts_readonly_toggled_120x40	parity/replays/jackin_editor_mounts_readonly_toggled_120x40/provenance.json	parity/replays/jackin_editor_mounts_readonly_toggled_120x40/trace.json	apps/jackin-preview	required
